Versicherer,Kanton,Hoheitsgebiet,Geschäftsjahr,Erhebungsjahr,Region,Tarif,Tariftyp,HMO-ID,Eingeschränkt,Gemeindecode,PLZ4,%_IN_GDE,KTKZ,GDENAMK,PlzGemeinde
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8046,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6300,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8046,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
455,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
558,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,NA,NA,NA,NA,NA,NA NA
558,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
558,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
558,AG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
558,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo2503,Y,NA,NA,NA,NA,NA,NA NA
558,BE,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo3011B10,Y,NA,NA,NA,NA,NA,NA NA
558,BE,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo2503,Y,NA,NA,NA,NA,NA,NA NA
558,BE,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo3011B10,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1151,6122,1.01,LU,Willisau,6122 Willisau
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1151,6125,1.14,LU,Willisau,6125 Willisau
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1151,6126,5.62,LU,Willisau,6126 Willisau
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1151,6130,86.44,LU,Willisau,6130 Willisau
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1151,6132,4.01,LU,Willisau,6132 Willisau
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1151,6133,0.68,LU,Willisau,6133 Willisau
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1151,6144,0.08,LU,Willisau,6144 Willisau
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1151,6154,0.21,LU,Willisau,6154 Willisau
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1151,6156,0.55,LU,Willisau,6156 Willisau
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003F,Y,1151,6248,0.25,LU,Willisau,6248 Willisau
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,LU,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
558,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
558,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
558,NW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
558,OW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003F,Y,NA,NA,NA,NA,NA,NA NA
558,OW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
558,OW,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
558,SG,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
558,SG,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
558,SG,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
558,SO,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo5000,Y,NA,NA,NA,NA,NA,NA NA
558,SZ,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6430,Y,NA,NA,NA,NA,NA,NA NA
558,SZ,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
558,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
558,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
558,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
558,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
558,TG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
558,TI,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo6900,Y,NA,NA,NA,NA,NA,NA NA
558,UR,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
558,ZG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6300,Y,NA,NA,NA,NA,NA,NA NA
558,ZG,CH,2020,2019,PR-REG CH0,HMO_Kt,TAR-HMO,hmo6430,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8046,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH1,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8046,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH2,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo6300,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8046,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
558,ZH,CH,2020,2019,PR-REG CH3,HMO_Kt,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
1362,VS,CH,2020,2019,PR-REG CH2,Medicasa,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
1555,AG,CH,2020,2019,PR-REG CH0,HMO_2,TAR-HMO,hmo5400,Y,NA,NA,NA,NA,NA,NA NA
1555,FR,CH,2020,2019,PR-REG CH2,HMO_1,TAR-HMO,hmo3011B11,Y,NA,NA,NA,NA,NA,NA NA
1555,SG,CH,2020,2019,PR-REG CH2,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1555,SG,CH,2020,2019,PR-REG CH3,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1555,SO,CH,2020,2019,PR-REG CH0,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1555,SZ,CH,2020,2019,PR-REG CH0,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1568,AG,CH,2020,2019,PR-REG CH0,HMO_2,TAR-HMO,hmo5400,Y,NA,NA,NA,NA,NA,NA NA
1568,FR,CH,2020,2019,PR-REG CH2,HMO_1,TAR-HMO,hmo3011B11,Y,NA,NA,NA,NA,NA,NA NA
1568,SG,CH,2020,2019,PR-REG CH2,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1568,SG,CH,2020,2019,PR-REG CH3,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1568,SO,CH,2020,2019,PR-REG CH0,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1568,SZ,CH,2020,2019,PR-REG CH0,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1570,AG,CH,2020,2019,PR-REG CH0,HMO_2,TAR-HMO,hmo5400,Y,NA,NA,NA,NA,NA,NA NA
1570,FR,CH,2020,2019,PR-REG CH2,HMO_1,TAR-HMO,hmo3011B11,Y,NA,NA,NA,NA,NA,NA NA
1570,SG,CH,2020,2019,PR-REG CH2,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1570,SG,CH,2020,2019,PR-REG CH3,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1570,SO,CH,2020,2019,PR-REG CH0,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
1570,SZ,CH,2020,2019,PR-REG CH0,HMO_1,TAR-HMO,hmo8006,Y,NA,NA,NA,NA,NA,NA NA
8,AG,CH,2020,2019,PR-REG CH0,01_016_16,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
8,BE,CH,2020,2019,PR-REG CH2,01_016_14,TAR-HAM,NA,Y,867,3663,99.6,BE,Gurzelen,3663 Gurzelen
8,BE,CH,2020,2019,PR-REG CH2,01_016_14,TAR-HAM,NA,Y,867,3664,0.4,BE,Gurzelen,3664 Gurzelen
8,FR,CH,2020,2019,PR-REG CH2,01_016_15,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
8,SO,CH,2020,2019,PR-REG CH0,01_016_14,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
8,SO,CH,2020,2019,PR-REG CH0,01_016_15,TAR-HAM,NA,Y,2621,4204,0.28,SO,Nunningen,4204 Nunningen
8,SO,CH,2020,2019,PR-REG CH0,01_016_15,TAR-HAM,NA,Y,2621,4208,99.72,SO,Nunningen,4208 Nunningen
8,TG,CH,2020,2019,PR-REG CH0,01_016_14,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
8,VD,CH,2020,2019,PR-REG CH2,01_016_15,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
246,BE,CH,2020,2019,PR-REG CH2,igomed,TAR-HAM,NA,Y,943,3631,0.99,BE,Uebeschi,3631 Uebeschi
246,BE,CH,2020,2019,PR-REG CH2,igomed,TAR-HAM,NA,Y,943,3635,99.01,BE,Uebeschi,3635 Uebeschi
246,BE,CH,2020,2019,PR-REG CH2,Regiomed,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
246,BE,CH,2020,2019,PR-REG CH3,beodocs,TAR-HAM,NA,Y,NA,NA,NA,NA,NA,NA NA
246,BE,CH,2020,2019,PR-REG CH3,igomed,TAR-HAM,NA,Y,907,3534,61.84,BE,Signau,3534 Signau
246,BE,CH,2020,2019,PR-REG CH3,igomed,TAR-HAM,NA,Y,907,3535,36.4,BE,Signau,3535 Signau
246,BE,CH,2020,2019,PR-REG CH3,igomed,TAR-HAM,NA,Y,907,3543,1.76,BE,Signau,3543 Signau
312,AG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo4054R,Y,NA,NA,NA,NA,NA,NA NA
312,AG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo5000,Y,NA,NA,NA,NA,NA,NA NA
312,AG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo5400,Y,4311,5325,100,AG,Leibstadt,5325 Leibstadt
312,AG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6003,Y,4282,4802,1.12,AG,Rothrist,4802 Rothrist
312,AG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6003,Y,4282,4852,98.88,AG,Rothrist,4852 Rothrist
312,AG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
312,AG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8037Z,Y,NA,NA,NA,NA,NA,NA NA
312,AG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8953,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo2503,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo3000AN,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo3011.BE1,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo3011B10,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo2503,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo3000AN,Y,499,2577,100,BE,Siselen,2577 Siselen
312,BE,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo3011.BE1,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo3011B10,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo3322E,Y,NA,NA,NA,NA,NA,NA NA
312,BE,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo3000AN,Y,770,3631,34.57,BE,Stocken-Höfen,3631 Stocken-Höfen
312,BE,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo3000AN,Y,770,3632,65.43,BE,Stocken-Höfen,3632 Stocken-Höfen
312,BE,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo4500new2,Y,NA,NA,NA,NA,NA,NA NA
312,BL,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo4051.BS1,Y,NA,NA,NA,NA,NA,NA NA
312,BL,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo4054R,Y,2886,4434,99.91,BL,Hölstein,4434 Hölstein
312,BL,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo4054R,Y,2886,4457,0.09,BL,Hölstein,4457 Hölstein
312,LU,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo6020,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo4500new2,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo6003,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo6020,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo6045,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo4500new2,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo6003,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo6003O,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo6004,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo6020,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo6045,Y,NA,NA,NA,NA,NA,NA NA
312,LU,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8037Z,Y,NA,NA,NA,NA,NA,NA NA
312,NW,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6003,Y,NA,NA,NA,NA,NA,NA NA
312,OW,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6003,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo9001,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo9500,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8887new1,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9000,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9001,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9100,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9240,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9400,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9435,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo9444,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8887new1,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9100,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9240,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9435,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9444,Y,NA,NA,NA,NA,NA,NA NA
312,SG,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo9630B,Y,NA,NA,NA,NA,NA,NA NA
312,SO,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo2503,Y,NA,NA,NA,NA,NA,NA NA
312,SO,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo4054R,Y,NA,NA,NA,NA,NA,NA NA
312,SO,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo4500Lu,Y,NA,NA,NA,NA,NA,NA NA
312,SO,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo5000,Y,NA,NA,NA,NA,NA,NA NA
312,SO,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6003,Y,NA,NA,NA,NA,NA,NA NA
312,SO,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6460D,Y,NA,NA,NA,NA,NA,NA NA
312,SO,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8037Z,Y,NA,NA,NA,NA,NA,NA NA
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6430,Y,NA,NA,NA,NA,NA,NA NA
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8002new1,Y,NA,NA,NA,NA,NA,NA NA
312,SZ,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo8037Z,Y,NA,NA,NA,NA,NA,NA NA
312,TI,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo6900,Y,5249,6825,0.11,TI,Castel San Pietro,6825 Castel San Pietro
312,TI,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo6900,Y,5249,6850,0.98,TI,Castel San Pietro,6850 Castel San Pietro
312,TI,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo6900,Y,5249,6872,1.95,TI,Castel San Pietro,6872 Castel San Pietro
312,TI,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo6900,Y,5249,6873,15.82,TI,Castel San Pietro,6873 Castel San Pietro
312,TI,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo6900,Y,5249,6874,58.72,TI,Castel San Pietro,6874 Castel San Pietro
312,TI,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo6900,Y,5249,6875,22.32,TI,Castel San Pietro,6875 Castel San Pietro
312,TI,CH,2020,2019,PR-REG CH1,HMO,TAR-HMO,hmo6900,Y,5249,6877,0.11,TI,Castel San Pietro,6877 Castel San Pietro
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo4500new2,Y,NA,NA,NA,NA,NA,NA NA
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6315,Y,NA,NA,NA,NA,NA,NA NA
312,ZG,CH,2020,2019,PR-REG CH0,HMO,TAR-HMO,hmo6315X,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo6003,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8001,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8037Z,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8046,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8048M,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8050G,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8302,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400G,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8400R,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8408,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8610,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH2,HMO,TAR-HMO,hmo8953,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8003,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8037Z,Y,63,8426,100,ZH,Lufingen,8426 Lufingen
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8193,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8302,Y,NA,NA,NA,NA,NA,NA NA
312,ZH,CH,2020,2019,PR-REG CH3,HMO,TAR-HMO,hmo8340,Y,NA,NA,NA,NA,NA,NA NA
